1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0.571428571
16,2
17,3.285714286
18,6
19,7.714285714
20,8
21,8.714285714
22,9
23,9.285714286
24,10
25,10
26,10.42857143
27,10.57142857
28,10.42857143
29,11.71428571
30,12
31,12.71428571
32,13.71428571
33,14
34,14.71428571
35,15.71428571
36,16
37,16
38,16
39,15.28571429
40,15.71428571
41,16
42,16.57142857
43,17
44,17
45,17
46,17
47,17
48,17.14285714
49,18
50,18.14285714
51,17.85714286
52,17
53,16.14285714
54,15
55,15
56,14.71428571
57,14
58,13.57142857
59,13
60,13
61,13
62,13
63,13
64,13
65,13
66,13
67,12.71428571
68,12
69,12
70,12.42857143
71,13
72,13.14285714
73,14
74,14
75,13.28571429
76,13.57142857
77,16
78,16
79,16.57142857
80,17
81,17
82,16.71428571
83,17
84,17
85,17
86,17
87,17.71428571
88,19
89,18.57142857
90,18
91,19.14285714
92,20
93,20
94,19.57142857
95,20
96,19.71428571
97,18.57142857
98,17.85714286
99,17
100,17.14285714
101,18.14285714
102,19
103,19.42857143
104,20
105,20
106,20
107,19.57142857
108,19.28571429
109,20.28571429
110,20.71428571
111,18.85714286
112,18
113,18
114,17.71428571
115,17.14285714
116,18
117,18
118,17.85714286
119,17
120,17.14285714
121,18.28571429
122,19
123,19
124,19
125,18.28571429
126,17.42857143
127,17
128,17.71428571
129,17.85714286
130,17.42857143
131,18.42857143
132,19.28571429
133,20
134,20
135,20.71428571
136,21.57142857
137,22
138,22
139,22
140,22
141,22.42857143
142,22
143,22
144,22
145,22
146,22
147,22
148,22
149,22
150,22
151,22.71428571
152,23
153,22.71428571
154,22
155,22
156,22
157,22.57142857
158,23
159,23
160,23
161,22.85714286
162,22.71428571
163,23
164,22.71428571
165,22
166,22
167,20
168,18.85714286
169,18
170,18
171,18
172,18
173,18
174,18.85714286
175,19
176,19
177,19
178,19
179,19
180,19
181,20.42857143
182,21.42857143
183,21
184,21
185,21.42857143
186,21.71428571
187,21.57142857
188,22
189,22
190,23.14285714
191,24
192,24
193,25.28571429
194,26
195,26
196,26
197,26
198,26
199,26
200,26
201,26
202,26
203,25.71428571
204,25
205,25
206,25
207,25
208,25
209,25
210,25
211,25
212,25
213,25
214,24
215,23
216,23
217,23
218,23
219,23
220,23
221,23
222,23
223,23
224,22.42857143
225,22
226,22.28571429
227,23.71428571
228,24
229,24
230,23.85714286
231,23
232,23
233,23
234,22.42857143
235,22
236,22.42857143
237,24.14285714
238,22.71428571
239,22
240,22.14285714
241,23
242,23
243,23
244,23
245,23
246,23
247,23.57142857
248,24
249,24
250,24
251,24
252,24
253,23.14285714
254,21.28571429
255,20
256,20
257,20
258,19.42857143
259,19.42857143
260,20
261,20
262,20
263,19.42857143
264,18.85714286
265,18
266,18
267,18.28571429
268,19
269,19
270,18.42857143
271,18
272,17.57142857
273,17
274,17
275,17
276,17
277,17
278,17.71428571
279,18
280,18
281,18
282,18
283,17.71428571
284,17
285,17
286,17
287,17
288,17
289,17
290,17
291,17
292,17.57142857
293,18
294,17.57142857
295,17
296,17
297,17
298,17.14285714
299,18
300,18
301,17.85714286
302,18
303,17
304,15.71428571
305,15
306,15.42857143
307,16.71428571
308,17
309,16.71428571
310,16
311,16
312,16
313,16
314,16
315,16
316,16
317,16.28571429
318,17.14285714
319,18
320,18
321,18
322,18.14285714
323,19.42857143
324,20
325,20
326,20
327,20
328,20.71428571
329,22
330,22.42857143
331,23
332,23
333,22.42857143
334,21
335,21
336,21
337,21
338,21
339,21.14285714
340,22
341,22
342,22
343,22
344,22
345,22
346,22
347,22
348,22
349,22
350,22
351,22
352,22
353,22
354,22
355,22
356,21.42857143
357,20
358,20.42857143
359,21
360,21
361,21
362,21
363,21.57142857
364,22.28571429
365,23
366,22.85714286
367,22
368,22
369,21.71428571
370,21
371,21
372,21
373,21
374,21
375,21
376,20.42857143
377,20
378,20
379,20
380,20
381,20.57142857
382,20.28571429
383,19
384,19
385,19
386,19
387,19
388,19.28571429
389,20.14285714
390,21
391,21.42857143
392,22
393,21.57142857
394,21
395,21
396,21
397,20.57142857
398,20
399,20
400,20
401,20.57142857
402,22
403,22
404,22
405,22
406,22
407,22
408,22
409,22.28571429
410,22.71428571
411,22
412,22
413,21.85714286
414,21
415,21
416,21
417,21.14285714